age,tenure_years,dependents,num_products,income,credit_score,is_active,has_mortgage,balance,spending_score,city,job_type,target_tier,income_per_dependent,balance_to_income,tenure_per_age
49,7.1,1,2,2089.15,570.0,1,0,1264.68,82.4,San Salvador,Self-Employed,Platinum,1044.575,0.6050666220127742,0.142
67,10.6,2,5,2697.97,607.0,1,0,1979.28,94.2,Santa Ana,Self-Employed,Gold,899.3233333333333,0.7333464247472185,0.15588235294117647
36,1.0,0,2,793.28,473.0,0,0,250.85,36.5,Sonsonate,Technician,Silver,793.28,0.3158206174145138,0.02702702702702703
68,9.7,0,3,1541.84,594.0,0,0,389.92,55.0,La Libertad,Manager,Gold,1541.84,0.25272873402297064,0.14057971014492754
57,7.3,2,1,1402.52,616.0,1,0,696.99,67.0,Santa Ana,Self-Employed,Silver,467.50666666666666,0.4966014021887825,0.12586206896551724
34,5.7,0,2,3010.77,599.0,0,0,1677.43,90.5,Santa Ana,Manager,Platinum,3010.77,0.5569582006594129,0.16285714285714287
29,6.4,0,4,657.33,604.0,0,0,219.61,31.5,La Libertad,Technician,Platinum,657.33,0.3335864991721477,0.21333333333333335
48,7.5,0,2,500.97,549.0,0,0,249.11,26.5,San Salvador,Student,Silver,500.97,0.49626471701496105,0.15306122448979592
65,9.5,0,2,3779.66,619.0,1,0,2605.4,100.0,San Salvador,Professional,Platinum,3779.66,0.6891389334137427,0.14393939393939395
52,7.2,2,2,515.38,506.0,0,1,210.86,26.0,San Salvador,Clerk,Silver,171.79333333333332,0.4083426933653511,0.13584905660377358
71,9.1,0,2,1084.63,616.0,0,0,629.92,21.9,Santa Ana,Professional,Platinum,1084.63,0.5802345182060186,0.12638888888888888
65,13.4,0,3,1172.51,547.0,1,0,665.08,62.2,San Miguel,Self-Employed,Gold,1172.51,0.5667442118090175,0.20303030303030303
50,9.5,0,1,914.55,554.0,0,1,270.94,14.3,San Miguel,Clerk,Gold,914.55,0.2959314073507728,0.18627450980392157
41,7.0,2,3,1224.94,522.0,0,0,450.95,47.9,La Libertad,Professional,Gold,408.31333333333333,0.3678401879374194,0.16666666666666666
37,4.4,4,3,2505.45,437.0,1,1,1508.88,83.7,Sonsonate,Manager,Silver,501.09,0.6019988429850985,0.11578947368421054
18,0.7,2,1,765.28,518.0,0,0,168.28,27.9,La Unión,Clerk,Silver,255.09333333333333,0.21960641018948687,0.03684210526315789
59,10.2,1,2,497.22,595.0,0,0,253.83,2.6,San Salvador,Clerk,Gold,248.61,0.5094737264662197,0.16999999999999998
42,6.4,1,4,1835.9,525.0,0,0,783.94,78.6,San Salvador,Manager,Platinum,917.95,0.42677336817464206,0.14883720930232558
58,6.9,3,2,711.88,524.0,1,0,341.39,58.8,La Unión,Professional,Silver,177.97,0.47888845247446976,0.11694915254237288
35,2.5,1,2,2131.22,558.0,0,0,915.99,63.1,La Libertad,Self-Employed,Gold,1065.61,0.4295945071334103,0.06944444444444445
19,1.3,0,1,936.88,517.0,1,0,558.42,44.0,San Salvador,Clerk,Gold,936.88,0.5954066618330703,0.065
38,4.4,0,1,943.68,498.0,1,0,578.21,47.9,La Libertad,Technician,Gold,943.68,0.6120696955582844,0.11282051282051284
42,4.2,3,2,730.49,502.0,0,0,269.7,44.5,San Miguel,Self-Employed,Silver,182.6225,0.3686995037526145,0.09767441860465116
55,8.2,0,1,488.15,546.0,1,0,354.04,61.2,La Unión,Clerk,Silver,488.15,0.7237861596647246,0.1464285714285714
59,7.4,3,1,488.79,556.0,0,0,211.96,16.3,San Miguel,Clerk,Silver,122.1975,0.43275689581249105,0.12333333333333334
49,6.8,3,1,1210.7,565.0,0,0,412.94,41.1,San Salvador,Professional,Gold,302.675,0.3407939258892465,0.136
40,3.5,0,3,867.83,576.0,1,0,593.74,51.4,San Miguel,Clerk,Silver,867.83,0.6833787967726713,0.08536585365853659
59,6.8,2,1,285.15,500.0,0,0,52.02,26.3,San Salvador,Student,Silver,95.05,0.18179276603180153,0.11333333333333333
47,6.5,0,3,397.58,493.0,0,0,144.96,31.6,San Miguel,Clerk,Silver,397.58,0.36369110341713085,0.13541666666666666
41,5.5,2,2,851.43,526.0,0,0,302.54,32.3,Santa Ana,Technician,Silver,283.81,0.3549147730605446,0.13095238095238096
19,2.3,1,1,964.28,471.0,0,1,370.28,47.5,San Salvador,Technician,Gold,482.14,0.383598541355876,0.11499999999999999
31,1.6,2,2,708.04,535.0,1,0,416.77,44.9,Sonsonate,Clerk,Silver,236.01333333333332,0.5877947647523412,0.05
30,3.6,0,3,847.71,584.0,0,1,360.49,50.1,La Libertad,Professional,Platinum,847.71,0.42475050370562384,0.11612903225806452
67,7.5,4,3,593.31,567.0,1,0,182.73,47.7,La Libertad,Student,Silver,118.66199999999999,0.30746580067641466,0.11029411764705882
26,0.0,0,2,974.81,553.0,0,0,325.9,40.8,La Unión,Professional,Gold,974.81,0.3339789508203441,0.0
68,9.2,0,1,1229.3,531.0,1,0,694.69,42.4,Santa Ana,Manager,Platinum,1229.3,0.5646508981549216,0.13333333333333333
49,3.4,1,5,2000.94,483.0,0,0,1000.03,72.2,San Salvador,Technician,Gold,1000.47,0.4995304554582055,0.068
29,2.5,1,1,839.78,503.0,1,0,360.69,41.1,San Salvador,Technician,Gold,419.89,0.42899450510240494,0.08333333333333333
68,14.5,1,3,759.63,541.0,1,0,568.67,43.8,La Libertad,Technician,Gold,379.815,0.7476302538685037,0.21014492753623187
71,8.4,0,1,797.85,559.0,0,0,397.05,29.9,Santa Ana,Professional,Platinum,797.85,0.4970269762784002,0.11666666666666667
67,11.7,1,3,3095.43,640.0,0,0,1509.34,80.8,San Salvador,Manager,Platinum,1547.715,0.4874452191717559,0.17205882352941176
36,3.9,0,3,692.94,576.0,0,0,310.24,39.8,Santa Ana,Professional,Gold,692.94,0.44707035190362276,0.1054054054054054
25,1.2,2,3,885.86,521.0,0,0,473.3,34.4,La Libertad,Technician,Silver,295.2866666666667,0.533680626028911,0.04615384615384615
25,1.8,0,1,395.24,486.0,1,0,226.0,52.8,Sonsonate,Clerk,Silver,395.24,0.5703613971330507,0.06923076923076923
74,13.5,2,1,1220.73,546.0,0,0,614.68,51.8,San Salvador,Technician,Gold,406.91,0.5031226212010836,0.18
26,3.0,0,3,2077.99,462.0,0,1,846.72,65.5,Santa Ana,Professional,Gold,2077.99,0.4072746862659273,0.1111111111111111
35,5.7,1,3,477.83,518.0,0,1,162.14,41.5,Sonsonate,Technician,Silver,238.915,0.3386170457155984,0.15833333333333333
31,0.0,0,4,1516.8,606.0,1,0,945.84,75.7,Santa Ana,Manager,Platinum,1516.8,0.6231651073922784,0.0
56,11.1,1,2,206.06,531.0,1,0,112.12,44.6,Santa Ana,Student,Silver,103.03,0.5414855597411379,0.19473684210526315
20,0.0,0,1,586.4,572.0,0,0,179.63,28.8,Santa Ana,Clerk,Silver,586.4,0.3058052434456929,0.0
23,0.0,0,3,670.76,488.0,1,0,365.86,58.6,Santa Ana,Clerk,Silver,670.76,0.5446290341788734,0.0
33,2.1,0,2,607.53,550.0,0,1,247.76,32.0,La Unión,Clerk,Silver,607.53,0.4071450873416265,0.061764705882352944
27,5.4,0,3,774.27,510.0,1,0,474.15,44.9,San Salvador,Technician,Silver,774.27,0.6115933803707095,0.19285714285714287
53,8.5,1,3,1046.86,501.0,0,1,376.11,49.1,San Miguel,Technician,Gold,523.43,0.35893153665566013,0.1574074074074074
71,6.2,0,1,1305.39,552.0,1,0,689.57,62.9,Santa Ana,Technician,Gold,1305.39,0.5278439057249367,0.08611111111111111
73,10.8,2,2,1250.89,587.0,1,0,876.6,58.3,Sonsonate,Self-Employed,Gold,416.96333333333337,0.7002212654466446,0.14594594594594595
60,10.7,2,5,1955.37,558.0,1,1,1398.13,100.0,La Libertad,Professional,Platinum,651.79,0.7146552032590973,0.17540983606557375
54,6.6,0,3,1817.18,524.0,0,1,899.78,48.3,Santa Ana,Technician,Gold,1817.18,0.49487949487949484,0.12
20,2.7,3,1,1455.83,563.0,0,0,805.69,47.0,La Libertad,Professional,Gold,363.9575,0.5530432514432021,0.1285714285714286
31,2.0,2,2,1825.54,558.0,0,0,310.6,54.2,La Libertad,Professional,Gold,608.5133333333333,0.1700482880199722,0.0625
51,5.7,0,2,398.87,536.0,0,0,237.35,14.4,San Miguel,Clerk,Silver,398.87,0.5935679095706105,0.10961538461538461
39,5.9,0,2,692.27,573.0,1,0,336.19,61.2,Santa Ana,Technician,Silver,692.27,0.48493371990710693,0.14750000000000002
55,7.9,2,1,701.29,482.0,0,0,239.9,16.3,San Salvador,Clerk,Silver,233.76333333333332,0.3415967762605192,0.14107142857142857
41,4.4,0,5,557.72,521.0,1,1,254.69,53.8,San Salvador,Clerk,Gold,557.72,0.4558455040091638,0.10476190476190476
42,6.8,2,2,1982.06,634.0,0,0,424.84,69.4,San Salvador,Professional,Gold,660.6866666666666,0.21423456678063194,0.15813953488372093
72,11.1,0,1,408.23,561.0,0,0,187.96,21.2,Santa Ana,Student,Silver,408.23,0.4593016152286001,0.15205479452054793
51,7.6,3,2,948.64,472.0,0,0,395.22,31.6,La Libertad,Clerk,Silver,237.16,0.4161787624784129,0.14615384615384613
43,8.0,4,1,904.18,588.0,1,0,486.08,36.7,Santa Ana,Technician,Silver,180.83599999999998,0.5369981661106078,0.18181818181818182
63,5.8,0,2,983.9,575.0,1,0,506.58,48.5,La Libertad,Professional,Gold,983.9,0.5143466341760585,0.090625
38,4.1,3,2,1762.06,569.0,0,0,646.46,61.6,San Miguel,Manager,Platinum,440.515,0.3666693135797988,0.10512820512820512
44,7.5,0,2,4532.66,564.0,0,0,1510.48,100.0,San Salvador,Professional,Platinum,4532.66,0.33317010980091144,0.16666666666666666
58,6.7,2,2,1061.48,574.0,0,1,280.68,31.0,San Miguel,Self-Employed,Silver,353.82666666666665,0.2641743844590016,0.1135593220338983
48,4.3,2,2,393.32,610.0,0,0,104.24,29.7,San Salvador,Student,Silver,131.10666666666665,0.2643538243051329,0.08775510204081632
19,1.9,2,2,1864.99,580.0,0,0,647.03,50.7,San Salvador,Professional,Gold,621.6633333333333,0.3467489107658669,0.095
70,13.8,1,3,2784.16,640.0,0,1,784.17,83.8,Santa Ana,Manager,Platinum,1392.08,0.2815529448936506,0.1943661971830986
25,1.3,4,1,989.35,586.0,1,0,556.36,44.9,La Libertad,Technician,Silver,197.87,0.5617811884687232,0.05
68,7.6,4,2,1497.08,591.0,1,0,936.71,70.9,Sonsonate,Clerk,Silver,299.416,0.6252736836484033,0.11014492753623188
49,4.0,0,2,2010.04,516.0,0,0,875.58,54.8,San Salvador,Professional,Gold,2010.04,0.4353866656058557,0.08
26,0.0,2,1,309.8,482.0,0,0,144.78,38.2,San Salvador,Student,Silver,103.26666666666667,0.4658301158301158,0.0
64,8.3,0,2,1069.35,578.0,1,0,700.46,55.1,San Salvador,Clerk,Silver,1069.35,0.6544214509272669,0.12769230769230772
37,3.5,0,2,763.71,550.0,0,0,334.34,38.8,Santa Ana,Clerk,Silver,763.71,0.43721149193812026,0.09210526315789473
23,0.0,0,2,909.35,473.0,0,0,474.75,47.2,San Salvador,Professional,Gold,909.35,0.5215027187345527,0.0
62,13.8,2,3,1672.89,539.0,1,1,1097.64,82.6,Santa Ana,Self-Employed,Gold,557.63,0.6557420141108437,0.21904761904761905
30,1.8,3,3,1407.78,483.0,1,0,1144.3,74.0,San Miguel,Clerk,Silver,351.945,0.8122630928888825,0.05806451612903226
52,4.0,0,1,708.46,538.0,1,0,240.9,39.0,San Miguel,Technician,Gold,708.46,0.3395540270064556,0.07547169811320754
68,10.3,0,1,768.37,574.0,0,1,289.03,31.4,Santa Ana,Clerk,Silver,768.37,0.3756710035483577,0.1492753623188406
74,13.4,3,1,329.8,571.0,0,0,199.61,20.6,Santa Ana,Student,Silver,82.45,0.603415961305925,0.17866666666666667
25,0.7,4,2,2051.89,521.0,1,0,805.72,60.5,San Miguel,Self-Employed,Silver,410.378,0.3924808440783481,0.02692307692307692
64,8.6,0,3,319.59,571.0,1,0,167.65,50.7,San Salvador,Student,Silver,319.59,0.522942075548208,0.1323076923076923
48,5.6,2,2,625.27,593.0,0,0,258.04,23.0,San Salvador,Clerk,Gold,208.42333333333332,0.4120267616203874,0.11428571428571428
61,8.7,0,1,1209.44,627.0,0,0,632.03,28.3,San Miguel,Professional,Gold,1209.44,0.5221489706222531,0.1403225806451613
23,0.0,0,2,1812.19,476.0,0,0,496.98,68.8,Santa Ana,Professional,Silver,1812.19,0.2740915182633921,0.0
55,7.2,2,3,914.82,599.0,1,1,627.84,55.7,San Miguel,Clerk,Silver,304.94,0.6855495621410321,0.1285714285714286
32,4.0,1,3,4074.8,627.0,0,1,1180.92,100.0,San Salvador,Manager,Platinum,2037.4,0.289739437656411,0.12121212121212122
40,2.4,4,1,3165.7,527.0,0,1,138.98,97.8,Sonsonate,Manager,Gold,633.14,0.04388795907411501,0.058536585365853655
41,2.4,0,2,2153.37,579.0,1,0,1294.53,63.4,San Salvador,Professional,Platinum,2153.37,0.6008856417421334,0.05714285714285714
72,13.3,1,3,1645.86,498.0,1,0,832.4,74.5,San Salvador,Professional,Platinum,822.93,0.5054467289265633,0.1821917808219178
55,5.6,2,2,905.26,607.0,0,0,466.5,33.9,Sonsonate,Clerk,Silver,301.75333333333333,0.5147529406572066,0.09999999999999999
62,12.6,0,2,1013.07,606.0,0,0,196.71,27.2,San Salvador,Clerk,Gold,1013.07,0.19398069166822804,0.19999999999999998
45,3.1,2,3,675.21,570.0,0,0,0.0,40.9,San Salvador,Clerk,Gold,225.07000000000002,0.0,0.06739130434782609
73,14.1,0,2,514.59,542.0,0,0,276.55,9.1,La Unión,Clerk,Silver,514.59,0.5363758024787137,0.19054054054054054
19,0.0,3,2,857.59,617.0,0,0,232.12,38.0,San Salvador,Clerk,Silver,214.3975,0.27035022536950115,0.0
62,9.2,0,4,1488.83,623.0,0,0,508.38,93.9,Sonsonate,Professional,Gold,1488.83,0.3412335635609432,0.146031746031746
41,6.1,0,3,272.26,559.0,1,0,148.21,44.1,La Libertad,Student,Silver,272.26,0.5423772231574325,0.14523809523809522
25,0.0,0,3,1981.42,542.0,0,1,1164.35,66.9,San Salvador,Professional,Gold,1981.42,0.5873376983686605,0.0
58,6.0,0,1,454.12,503.0,1,0,372.03,37.6,Santa Ana,Clerk,Silver,454.12,0.8174327649850588,0.1016949152542373
71,8.1,0,2,2425.54,598.0,0,0,843.05,49.1,Santa Ana,Professional,Platinum,2425.54,0.3474288493080683,0.11249999999999999
71,7.8,0,2,1752.56,583.0,0,0,280.76,51.6,Sonsonate,Professional,Gold,1752.56,0.16010857911904924,0.10833333333333334
72,15.1,1,1,1967.69,577.0,0,0,935.51,68.0,La Libertad,Manager,Platinum,983.845,0.4751941646475575,0.20684931506849313
47,3.9,2,1,801.13,551.0,0,0,319.91,28.4,San Salvador,Clerk,Silver,267.04333333333335,0.3988256267687283,0.08125
20,0.0,0,1,2386.86,523.0,1,1,1779.1,92.0,San Miguel,Professional,Gold,2386.86,0.7450604306785155,0.0
37,3.4,2,3,1818.89,561.0,0,1,1080.84,65.8,San Salvador,Manager,Platinum,606.2966666666667,0.593904027166477,0.08947368421052632
28,3.5,3,3,975.53,492.0,1,1,516.54,59.1,Santa Ana,Technician,Silver,243.8825,0.5289545636078768,0.1206896551724138
22,3.9,1,4,1545.35,536.0,1,1,933.28,73.9,San Salvador,Technician,Platinum,772.675,0.6035373621754454,0.16956521739130434
62,10.5,1,1,1262.26,545.0,1,0,826.9,60.3,Sonsonate,Self-Employed,Silver,631.13,0.6545762550860472,0.16666666666666666
55,4.8,0,1,3628.8,596.0,1,1,2796.6,90.2,La Libertad,Manager,Platinum,3628.8,0.7704556724888423,0.08571428571428572
30,2.3,0,2,422.45,500.0,0,0,107.13,41.7,San Salvador,Student,Silver,422.45,0.25299326957137797,0.07419354838709677
36,4.7,0,2,719.13,519.0,1,1,438.76,53.2,Santa Ana,Clerk,Silver,719.13,0.6092788802021857,0.12702702702702703
40,4.1,0,2,1794.59,583.0,0,1,468.95,74.9,Santa Ana,Manager,Platinum,1794.59,0.2611676384920834,0.09999999999999999
38,3.7,4,1,668.34,493.0,0,0,371.95,19.2,Santa Ana,Technician,Silver,133.668,0.5556966564078046,0.09487179487179488
25,0.3,1,3,1676.17,583.0,0,1,1181.06,70.5,San Salvador,Manager,Platinum,838.085,0.7041981433009176,0.011538461538461537
30,2.2,2,3,683.43,483.0,1,0,379.78,54.2,La Libertad,Clerk,Silver,227.80999999999997,0.5548850868605993,0.07096774193548387
70,11.1,0,3,1502.85,580.0,1,1,1020.1,63.2,San Salvador,Professional,Platinum,1502.85,0.6783256308807395,0.15633802816901407
25,0.0,0,3,968.54,521.0,1,0,585.58,50.1,San Salvador,Technician,Gold,968.54,0.6039771438001527,0.0
37,4.2,0,2,2591.6,563.0,0,0,1548.57,66.8,Santa Ana,Manager,Platinum,2591.6,0.5973038648461004,0.1105263157894737
53,6.8,2,2,865.58,543.0,0,0,472.89,46.8,San Salvador,Technician,Silver,288.5266666666667,0.5456968773800457,0.1259259259259259
71,5.8,1,1,1044.67,601.0,1,1,743.24,43.0,La Libertad,Technician,Silver,522.335,0.7107787351650138,0.08055555555555555
29,0.0,0,3,352.82,585.0,1,0,212.59,36.1,San Miguel,Student,Silver,352.82,0.6008422361652818,0.0
31,6.3,2,4,586.56,580.0,1,0,397.85,62.0,Santa Ana,Clerk,Silver,195.51999999999998,0.6771223364422357,0.196875
27,2.2,0,2,1684.65,555.0,0,0,807.72,53.4,San Salvador,Professional,Gold,1684.65,0.47917420579598374,0.07857142857142858
47,7.2,0,1,795.21,537.0,0,0,322.94,44.3,Santa Ana,Technician,Silver,795.21,0.40559651348262393,0.15
66,10.2,1,1,440.76,565.0,0,0,101.95,19.0,San Miguel,Clerk,Silver,220.38,0.2307814197754437,0.15223880597014924
38,2.9,0,2,1859.54,550.0,1,0,965.01,67.6,San Salvador,Professional,Gold,1859.54,0.5186719984520624,0.07435897435897436
41,6.2,1,4,1379.21,544.0,0,1,402.8,67.8,San Salvador,Professional,Gold,689.605,0.29183964758985953,0.14761904761904762
63,7.6,0,2,656.11,594.0,0,0,212.35,25.4,San Miguel,Self-Employed,Gold,656.11,0.3231574622209371,0.11875
73,11.3,4,1,1869.72,537.0,0,0,474.83,51.6,San Salvador,Technician,Silver,373.944,0.253822057817311,0.15270270270270273
47,5.8,2,3,1139.61,477.0,1,1,382.65,70.9,La Unión,Professional,Silver,379.86999999999995,0.335478384373274,0.12083333333333333
59,7.4,1,1,1891.24,529.0,0,0,440.31,65.4,San Miguel,Manager,Platinum,945.62,0.23269247029975057,0.12333333333333334
39,4.6,0,1,1137.8,563.0,0,1,433.54,56.0,San Salvador,Technician,Gold,1137.8,0.38069898138391295,0.11499999999999999
26,4.8,2,3,570.18,543.0,1,0,322.48,62.6,San Salvador,Student,Silver,190.05999999999997,0.5645855947337093,0.17777777777777778
71,8.3,0,1,678.41,491.0,1,0,568.23,31.7,Sonsonate,Technician,Gold,678.41,0.8363580165143287,0.11527777777777778
35,4.5,0,1,417.84,525.0,0,1,84.67,26.6,Sonsonate,Professional,Silver,417.84,0.20215356699455642,0.125
49,5.3,1,2,1893.77,564.0,0,1,899.48,63.1,San Salvador,Self-Employed,Platinum,946.885,0.4747172480037155,0.106
43,4.5,0,3,806.26,565.0,1,0,429.23,25.6,San Miguel,Clerk,Silver,806.26,0.531712211679013,0.10227272727272728
64,8.6,0,2,524.71,626.0,1,0,219.78,29.0,San Miguel,Student,Silver,524.71,0.4180631907325331,0.1323076923076923
35,5.6,2,2,576.83,533.0,0,0,256.96,24.8,Sonsonate,Clerk,Silver,192.27666666666667,0.4446982676565771,0.15555555555555556
31,1.2,3,3,1300.59,567.0,0,1,542.13,60.1,San Salvador,Self-Employed,Platinum,325.1475,0.41651364869121615,0.0375
28,3.0,0,1,346.64,615.0,1,0,208.4,35.0,Santa Ana,Student,Silver,346.64,0.599470716833506,0.10344827586206896
34,3.7,0,1,386.21,528.0,0,1,198.85,24.7,San Salvador,Student,Silver,386.21,0.513545621239121,0.10571428571428572
57,8.5,0,2,5256.65,587.0,0,1,1622.51,100.0,San Miguel,Manager,Platinum,5256.65,0.30859984974275584,0.14655172413793102
34,2.3,4,2,862.71,538.0,0,0,484.74,42.5,San Salvador,Clerk,Silver,172.542,0.5612300424911139,0.06571428571428571
18,0.9,1,2,761.35,511.0,0,0,268.7,35.7,La Unión,Professional,Silver,380.675,0.3524627795631927,0.04736842105263158
29,5.8,1,2,703.54,537.0,1,0,168.87,47.3,La Libertad,Clerk,Silver,351.77,0.2396883072643143,0.19333333333333333
54,7.1,0,3,1034.77,577.0,0,0,447.95,45.2,San Miguel,Professional,Gold,1034.77,0.43248018382459424,0.1290909090909091
36,4.0,2,4,2501.55,563.0,0,0,1163.22,83.0,Sonsonate,Manager,Platinum,833.85,0.464813889832371,0.10810810810810811
51,5.4,1,2,1206.36,582.0,0,0,653.91,19.8,San Salvador,Clerk,Gold,603.18,0.5416031672409224,0.10384615384615385
26,2.5,0,2,1055.88,569.0,0,0,462.54,48.7,La Libertad,Technician,Silver,1055.88,0.437646658087957,0.09259259259259259
64,6.6,2,4,1353.23,618.0,0,0,519.49,59.1,Sonsonate,Professional,Gold,451.07666666666665,0.3836054436838646,0.10153846153846154
38,3.7,0,2,1849.83,560.0,0,0,381.97,59.6,San Miguel,Self-Employed,Gold,1849.83,0.20637767920338446,0.09487179487179488
70,4.9,0,3,2014.69,504.0,0,0,1078.66,65.0,San Miguel,Professional,Gold,2014.69,0.5351318903204362,0.06901408450704226
66,9.4,0,3,1030.35,610.0,1,1,443.37,70.3,San Salvador,Technician,Gold,1030.35,0.429892858874291,0.14029850746268657
58,3.8,1,4,1221.49,605.0,1,0,925.88,63.7,San Salvador,Self-Employed,Platinum,610.745,0.7573722484437501,0.06440677966101695
41,2.3,4,1,658.0,612.0,1,0,368.5,36.4,Santa Ana,Self-Employed,Gold,131.6,0.5591805766312595,0.054761904761904755
61,7.5,0,5,778.99,494.0,1,0,326.47,72.3,San Miguel,Clerk,Silver,778.99,0.41855664816215593,0.12096774193548387
58,8.7,0,1,347.32,500.0,1,0,143.51,54.9,San Miguel,Student,Silver,347.32,0.4120062011943041,0.14745762711864405
65,9.2,2,2,1161.51,532.0,0,0,519.61,29.3,Santa Ana,Professional,Gold,387.17,0.44697249916129755,0.13939393939393938
66,13.1,1,2,420.19,522.0,0,0,91.09,21.0,San Miguel,Clerk,Silver,210.095,0.21626819250219617,0.19552238805970149
